"id","raw","encoded","pred","label","dist","training_count","not_exact"
"2221","1/2 tablespoon low-sodium soy sauce","1 / 2 tablespoon low - sodium soy sauce","low-sodium soy sauce","low-sodium soy sauce","0.03377323","38","False"
"4415","1 each egg","1 each egg","egg","egg","0.04686768","93","False"
"3523","3 ribs celery (about 1/4 bunch)","3 ribs celery ( about 1 / 4 bunch )","celery","celery","0.10734773","44","False"
"2311","1 small clove garlic","1 small clove garlic","garlic","garlic","0.13084193","331","False"
"7846","2 garlic cloves (, finely chopped)","2 garlic cloves ( , finely chopped )","garlic","garlic","0.15656136","331","False"
"3735","1 6-ounce bag baby spinach or 1 bunch spinach, stemmed","1 6 - ounce bag baby spinach or 1 bunch spinach , stemmed","fresh spinach","fresh spinach","0.16595063","50","False"
"1809","4 oz. ground pork ((110g; ground chicken or ground turkey can also be substituted))","4 oz . ground pork ( ( 110 g ground chicken or ground turkey can also be substituted ) )","ground pork","ground pork","0.15068674","16","False"
"2966","4 leaves romaine","4 leaves romaine","romaine lettuce","romaine lettuce","0.14552496","27","False"
"1167","1/2 large seedless cucumber (7 ounces; 200g), diced","1 / 2 large seedless cucumber ( 7 ounces 200 g ) , diced","slicing cucumber","slicing cucumber","0.088992596","27","True"
"6954","1/2 c. black beans","1 / 2 c . black beans","black bean","black bean","0.18482381","26","False"
"4329","1/2 teaspoon crushed red pepper flakes","1 / 2 teaspoon crushed red pepper flakes","crushed red pepper flake","crushed red pepper flake","0.041890003","57","False"
"5009","3 (28 ounce) cans whole peeled tomatoes, crushed","3 ( 28 ounce ) cans whole peeled tomatoes , crushed","whole peeled tomato","whole peeled tomato","0.089320496","8","False"
"7933","1/2 cup halved cherry tomato","1 / 2 cup halved cherry tomato","cherry tomato","cherry tomato","0.06115745","27","False"
"8388","2 medium russet potatoes, cut into 2""-long sticks","2 medium russet potatoes , cut into 2 - long sticks","russet potato","russet potato","0.07935386","21","False"
"4366","1/4 cup shallots, minced","1 / 4 cup shallots , minced","shallot","shallot","0.164884","35","False"
"4887","1/2 cup chicken broth","1 / 2 cup chicken broth","chicken broth","chicken broth","0.042704426","56","False"
"8604","pepper to taste","pepper to taste","ground black pepper","ground black pepper","0.15147729","200","False"
"7557","1 lemon (juiced)","1 lemon ( juiced )","lemon","lemon","0.26337183","28","False"
"6528","3/4 teaspoon crushed red pepper","3 / 4 teaspoon crushed red pepper","crushed red pepper flake","crushed red pepper flake","0.11151853","57","False"
"8914","1 tablespoon Dijon mustard","1 tablespoon Dijon mustard","dijon mustard","dijon mustard","0.10824393","29","False"
"7645","1 tsp maple syrup ((plus more to taste))","1 tsp maple syrup ( ( plus more to taste ) )","maple syrup","maple syrup","0.10885975","17","False"
"5235","1 <p>large cauliflower (or about 3 cups riced cauliflower)</p>","1 large cauliflower ( or about 3 cups riced cauliflower )","white cauliflower","white cauliflower","0.2232926","21","False"
"7994","2 bay leaves","2 bay leaves","bay leaf","bay leaf","0.18675917","26","False"
"2959","¼ cup mayonnaise","1 / 4 cup mayonnaise","regular mayonnaise","regular mayonnaise","0.17298213","33","False"
"6383","½ cup plain whole fat yogurt","1 / 2 cup plain whole fat yogurt","whole milk plain yogurt","whole milk plain yogurt","0.22514088","2","False"
"1694","1 large onion (, diced (brown, white, yellow))","1 large onion ( , diced ( brown , white , yellow ) )","yellow onion","yellow onion","0.1584539","164","False"
"1619","1 fresh green ancho chili – chopped (if you like spicy, add 2 and skip the bell pepper)","1 fresh green ancho chili chopped ( if you like spicy , add 2 and UNK the bell pepper )","fresh poblano pepper","fresh poblano pepper","0.18355432","3","False"
"891","4 scallions, thinly sliced, for garnish","4 scallions , thinly sliced , for garnish","green onion","green onion","0.12468867","109","False"
"3560","1 tablespoon tomato paste","1 tablespoon tomato paste","tomato paste","tomato paste","0.06261857","26","False"
"3402","1/2 cup crumbled feta cheese","1 / 2 cup crumbled feta cheese","crumbled feta cheese","crumbled feta cheese","0.033987466","17","False"
"1471","3 tablespoons apple cider vinegar","3 tablespoons apple cider vinegar","apple cider vinegar","apple cider vinegar","0.057989318","23","False"
"4093","oil spray","oil spray","cooking spray","cooking spray","0.12676881","30","False"
"2816","2 cups medium diced yellow onion (from 1 large onion)","2 cups medium diced yellow onion ( from 1 large onion )","yellow onion","yellow onion","0.05165974","164","False"
"1283","1/4 cup hummus","1 / 4 cup hummus","hummus","hummus","0.07770046","9","False"
"4925","1 mango, julienned","1 mango , julienned","mango","mango","0.09780755","15","False"
"4684","1 tablespoon paprika","1 tablespoon paprika","ground paprika","ground paprika","0.23310372","25","False"
"6968","Juice of 1 lime","Juice of 1 lime","lime juice","lime juice","0.097978815","71","False"
"1952","2 tbsp chopped fresh rosemary","2 tbsp chopped fresh rosemary","fresh rosemary","fresh rosemary","0.047607798","10","False"
"8981","4 (4-ounce) skinned, boned chicken breast halves","4 ( 4 - ounce ) skinned , boned chicken breast halves","skinless chicken breast","skinless chicken breast","0.16443722","53","False"
"6943","2 whole Red Bell Peppers, Cored And Sliced Into Rings","2 whole Red UNK Peppers , UNK And Sliced UNK UNK","red bell pepper","red bell pepper","0.24917784","60","False"
"4079","½ oz. Parsley","1 / 2 oz . Parsley","fresh parsley","fresh parsley","0.13818774","85","False"
"3802","2 tablespoons freshly squeezed lemon juice (1 to 2 lemons)","2 tablespoons freshly squeezed lemon juice ( 1 to 2 lemons )","lemon juice","lemon juice","0.14829051","66","False"
"7699","Kosher salt","Kosher salt","kosher salt","kosher salt","0.06585992","113","False"
"7529","2 tablespoons chicken broth or vinegar","2 tablespoons chicken broth or vinegar","chicken broth","chicken broth","0.08453204","56","False"
"8743","1 can (15 ounces cannellini beans, drained and rinsed)","1 can ( 15 ounces cannellini beans , drained and rinsed )","cannellini bean","cannellini bean","0.1423317","8","False"
"5250","2 medium cloves garlic, minced","2 medium cloves garlic , minced","garlic","garlic","0.13515809","331","False"
"1085","1 1/2 cups half and half","1 1 / 2 cups half and half","half and half","half and half","0.15102866","5","False"
"8448","2 teaspoons sugar ((8 g))","2 teaspoons sugar ( ( 8 g ) )","white sugar","white sugar","0.27852374","51","False"
"4872","Few dashes Tabasco sauce","Few dashes Tabasco sauce","hot sauce","hot sauce","0.14926353","18","False"
"635","1 celery stalk, diced","1 celery stalk , diced","celery","celery","0.10707557","44","False"
"2323","1 Whole grain bagel sliced in half, toasted","1 Whole grain bagel sliced in half , toasted","bagel","bagel","0.15229729","1","True"
"1876","3 large egg whites","3 large egg whites","egg white","egg white","0.10610947","6","False"
"2016","2 cups panko crumbs","2 cups panko crumbs","panko bread crumb","panko bread crumb","0.1411559","23","False"
"8257","salt","salt","table salt","table salt","0.0976324","208","False"
"555","1 lemon","1 lemon","lemon","lemon","0.1708008","28","False"
"5010","2 (12 ounce) packages vegetarian burger crumbles","2 ( 12 ounce ) packages vegetarian burger crumbles","soy veggie crumble","soy veggie crumble","0.29371846","1","True"
"7526","1/4 teaspoon ground cumin","1 / 4 teaspoon ground cumin","ground cumin","ground cumin","0.028187178","72","False"
"8721","2 Tbsps Roasted Pepitas","2 UNK Roasted UNK","pepita","pepita","0.3412701","4","False"
"8637","1 small red onion, cut into thin wedges","1 small red onion , cut into thin wedges","red onion","red onion","0.120677605","67","False"
"8299","6 cups hot cooked noodles or rice","6 cups hot cooked noodles or rice","cooked white rice","cooked white rice","0.18949056","17","True"
"7630","¼ cup chopped cilantro","1 / 4 cup chopped cilantro","cilantro","cilantro","0.07307093","117","False"
"4221","3 cloves garlic, minced","3 cloves garlic , minced","garlic","garlic","0.14963517","331","False"
"8402","2 cloves Garlic","2 cloves Garlic","garlic","garlic","0.23879302","331","False"
"2225","1 tablespoon apple cider vinegar","1 tablespoon apple cider vinegar","apple cider vinegar","apple cider vinegar","0.06882255","23","False"
"4146","as much fresh dill as you can handle","as much fresh dill as you can handle","fresh dill","fresh dill","0.075663276","13","False"
"2220","1 tablespoon honey","1 tablespoon honey","honey","honey","0.064345405","60","False"
"540","1 pound flank steak, thinly-sliced","1 pound flank steak , thinly - sliced","flank steak","flank steak","0.10726706","7","False"
"8249","1 teaspoon cumin powder","1 teaspoon cumin powder","ground cumin","ground cumin","0.11455079","72","False"
"6030","1 cup spinach","1 cup spinach","fresh spinach","fresh spinach","0.099576354","50","False"
"4885","1/2 poblano pepper, thinly sliced (optional)","1 / 2 poblano pepper , thinly sliced ( optional )","fresh poblano pepper","fresh poblano pepper","0.08378376","3","False"
"1813","1 tablespoon Shaoxing wine","1 tablespoon Shaoxing wine","Shaoxing wine","Shaoxing wine","0.09582919","10","False"
"3259","1/4 cup chopped cilantro","1 / 4 cup chopped cilantro","cilantro","cilantro","0.07307093","117","False"
"4736","½ cup spiralized zucchini","1 / 2 cup UNK zucchini","zucchini noodle","zucchini noodle","0.2198887","2","False"
"2546","3 slices tomato","3 slices tomato","tomato","tomato","0.11676715","57","False"
"2211","1/2 teaspoon salt","1 / 2 teaspoon salt","table salt","table salt","0.10334338","208","False"
"6942","1 whole Medium Yellow Onion, Sliced","1 whole Medium Yellow Onion , Sliced","yellow onion","yellow onion","0.18990739","164","False"
"1918","3 cups reduced sodium chicken broth, divided","3 cups reduced sodium chicken broth , divided","low-sodium chicken broth","low-sodium chicken broth","0.14444341","26","False"
"6689","1/2 lb. shaved Brussels sprouts","1 / 2 lb . shaved Brussels sprouts","brussels sprout","brussels sprout","0.19966257","8","False"
"8947","2 medium yellow squash, (ends trimmed, sliced into half moons)","2 medium yellow squash , ( ends trimmed , sliced into half moons )","yellow squash","yellow squash","0.05745508","5","False"
"7322","1/4 cup fresh orange juice","1 / 4 cup fresh orange juice","orange juice","orange juice","0.06906757","13","False"
"2814","1 homemade or store-bought single-crust pie dough","1 homemade or store - bought single - crust pie dough","pie crust","pie crust","0.11000328","2","False"
"4535","2 tablespoons finely grated or minced ginger","2 tablespoons finely grated or minced ginger","fresh ginger","fresh ginger","0.119826846","124","False"
"2316","1/4 tsp sugar","1 / 4 tsp sugar","white sugar","white sugar","0.19890764","51","False"
"8767","1/4 tsp sea salt","1 / 4 tsp sea salt","table salt","table salt","0.16969562","208","True"
"7926","1 tablespoon toasted sesame oil","1 tablespoon toasted sesame oil","sesame oil","sesame oil","0.12108342","68","False"
"2169","2 teaspoons ancho chili powder","2 teaspoons ancho chili powder","chili powder","chili powder","0.195535","39","True"
"1298","2 tbsp olive oil","2 tbsp olive oil","olive oil","olive oil","0.08123741","223","False"
"4731","1 teaspoon fish sauce","1 teaspoon fish sauce","fish sauce","fish sauce","0.054021906","23","False"
"1878","freshly cracked black pepper","freshly cracked black pepper","ground black pepper","ground black pepper","0.19228822","200","False"
"4548","1/2 cup lower-sodium marinara sauce","1 / 2 cup lower - sodium marinara sauce","marinara sauce","marinara sauce","0.13456902","7","True"
"469","1 lb Italian sausage","1 lb Italian sausage","mild Italian sausage","mild Italian sausage","0.118732944","10","False"
"1165","Olive oil or vegetable oil, for frying","Olive oil or vegetable oil , for frying","olive oil","olive oil","0.15826008","223","False"
"2876","2 tablespoons vodka","2 tablespoons vodka","vodka","vodka","0.0839871","2","False"
"6908","1/4 teaspoon ground red pepper","1 / 4 teaspoon ground red pepper","ground red pepper","ground red pepper","0.036716767","33","False"
"4112","sea salt","sea salt","table salt","table salt","0.15996695","208","False"
"2902","freshly ground black pepper","freshly ground black pepper","ground black pepper","ground black pepper","0.047774307","200","False"
"6344","1/4 teaspoon cinnamon","1 / 4 teaspoon cinnamon","ground cinnamon","ground cinnamon","0.14342608","19","False"
"8344","1 teaspoon balsamic vinegar","1 teaspoon balsamic vinegar","balsamic vinegar","balsamic vinegar","0.023026451","17","False"
"5057","1 ½ pounds boneless, skinless chicken thighs","1 1 / 2 pounds boneless , skinless chicken thighs","boneless, skinless chicken thigh","boneless, skinless chicken thigh","0.050595917","19","False"
"3476","6 ounce can tomato paste","6 ounce can tomato paste","tomato paste","tomato paste","0.051091254","26","False"
"6326","1 cup dry white wine","1 cup dry white wine","white wine","white wine","0.11563516","19","True"
"730","1/2 teaspoon fine sea salt, to taste","1 / 2 teaspoon fine sea salt , to taste","table salt","table salt","0.16875985","208","True"
"1274","1/4 cup roasted unsalted sunflower seeds ((if salted, scale back on added salt))","1 / 4 cup roasted unsalted sunflower seeds ( ( if salted , scale back on added salt ) )","sunflower seed","sunflower seed","0.23659833","4","False"
"2804","300 g / 10 oz mushrooms (, sliced (not too thin))","300 g / 10 oz mushrooms ( , sliced ( not too thin ) )","white mushroom","white mushroom","0.31370193","24","False"
"4103","1 tablespoon water","1 tablespoon water","tap water","tap water","0.08729263","92","False"
"8821","1 bunch roughly chopped cilantro, for serving","1 bunch roughly chopped cilantro , for serving","cilantro","cilantro","0.15019922","117","False"
"3753","2 small spaghetti squash (about 1 1/2 pounds each)","2 small spaghetti squash ( about 1 1 / 2 pounds each )","spaghetti squash","spaghetti squash","0.117804505","5","False"
"6087","1 medium white onion, peeled and diced","1 medium white onion , peeled and diced","white onion","white onion","0.100397706","18","False"
"2732","1 cup coconut milk (unsweetened)","1 cup coconut milk ( unsweetened )","coconut milk","coconut milk","0.10685943","21","False"
"7913","1 teaspoon minced garlic","1 teaspoon minced garlic","garlic","garlic","0.14064598","331","False"
"1999","1/2 granny smith apple, (diced)","1 / 2 granny smith apple , ( diced )","apple","apple","0.17771956","20","True"
"4115","2 tbsp pumpkin seeds or sunflower seeds, toasted","2 tbsp pumpkin seeds or sunflower seeds , toasted","pepita","pepita","0.27853918","4","False"
"6438","6 cloves garlic, chopped","6 cloves garlic , chopped","garlic","garlic","0.12394983","331","False"
"7582","1/2 medium banana, frozen","1 / 2 medium banana , frozen","banana","banana","0.13778926","10","False"
"1762","1/2 cup packed fresh flat-leaf parsley leaves","1 / 2 cup packed fresh flat - leaf parsley leaves","fresh parsley","fresh parsley","0.20712103","85","True"
"2035","2 teaspoons sugar, or more to taste","2 teaspoons sugar , or more to taste","white sugar","white sugar","0.25401035","51","False"
"3276","1/4 fresh cilantro (chopped)","1 / 4 fresh cilantro ( chopped )","cilantro","cilantro","0.13750613","117","False"
"5247","1 teaspoons kosher salt, plus more as needed","1 teaspoons kosher salt , plus more as needed","kosher salt","kosher salt","0.12596205","113","False"
"7134","1/2 red onion (diced)","1 / 2 red onion ( diced )","red onion","red onion","0.047111012","67","False"
"5212","1 1/2 cups spinach (chopped (loosely packed))","1 1 / 2 cups spinach ( chopped ( loosely packed ) )","fresh spinach","fresh spinach","0.111141734","50","False"
"2707","½ small onion, grated","1 / 2 small onion , grated","yellow onion","yellow onion","0.18634838","164","False"
"4004","2 medium-large green onions","2 medium - large green onions","green onion","green onion","0.07398596","109","False"
"7004","4 garlic cloves- rough chopped","4 garlic cloves - rough chopped","garlic","garlic","0.15656063","331","False"
"5439","3 cloves garlic, minced","3 cloves garlic , minced","garlic","garlic","0.14963517","331","False"
"1980","4 Cloves Garlic (Minced)","4 Cloves Garlic ( Minced )","garlic","garlic","0.29382062","331","False"
"1620","1 green bell pepper – chopped (optional)","1 green bell pepper chopped ( optional )","green bell pepper","green bell pepper","0.05375499","32","False"
"2556","Romaine lettuce leaves, for serving","Romaine lettuce leaves , for serving","romaine lettuce","romaine lettuce","0.058765672","27","False"
"1985","1 garlic clove","1 garlic clove","garlic","garlic","0.1536625","331","False"
"8129","1/4 cup minced cilantro","1 / 4 cup minced cilantro","cilantro","cilantro","0.108006254","117","False"
"8773","3 green onions, (sliced)","3 green onions , ( sliced )","green onion","green onion","0.086080626","109","False"
"6728","3 tablespoons chopped fresh basil","3 tablespoons chopped fresh basil","fresh basil","fresh basil","0.057583533","39","False"
"1018","2 slices reduced-fat Swiss cheese","2 slices reduced - fat Swiss cheese","swiss cheese slice","swiss cheese slice","0.19214553","2","True"
"2848","2 cups frozen veggies (we used a carrot, peas, and corn mix)","2 cups frozen UNK ( we used a carrot , peas , and corn mix )","frozen mixed vegetable","frozen mixed vegetable","0.20365363","5","False"
"7624","1/2 cup corn ((canned, frozen or fresh))","1 / 2 cup corn ( ( canned , frozen or fresh ) )","frozen corn","frozen corn","0.15673041","13","True"
"7274","1 tablespoon cornstarch ((optional))","1 tablespoon cornstarch ( ( optional ) )","cornstarch","cornstarch","0.097120374","46","False"
"7019","2 scallions ((cut into large pieces, whites and greens separated))","2 scallions ( ( cut into large pieces , whites and greens separated ) )","green onion","green onion","0.14201486","109","False"
"6006","3 tablespoons olive oil","3 tablespoons olive oil","olive oil","olive oil","0.10137965","223","False"
"4148","1/2 teaspoon fennel seeds, lightly crushed","1 / 2 teaspoon fennel seeds , lightly crushed","whole fennel seed","whole fennel seed","0.212078","4","False"
"1122","2 green onions, chopped","2 green onions , chopped","green onion","green onion","0.09803","109","False"
"6969","1 jalapeño, optional","1 jalapeño , optional","fresh jalapeno pepper","fresh jalapeno pepper","0.15547106","38","False"
"2607","3 cloves garlic, minced","3 cloves garlic , minced","garlic","garlic","0.14963517","331","False"
"2385","2 small tomatoes","2 small tomatoes","tomato","tomato","0.09621055","57","False"
"7276","1 tablespoon water ((optional))","1 tablespoon water ( ( optional ) )","tap water","tap water","0.0947772","92","False"
"1954","2 garlic cloves","2 garlic cloves","garlic","garlic","0.1233471","331","False"
"7227","2 salmon filets ( 4-6 ounces each) skinless, thicker cuts are best here","2 salmon filets ( 4 - 6 ounces each ) skinless , thicker cuts are best here","farmed atlantic salmon","farmed atlantic salmon","0.13052925","19","True"
"7598","1 teaspoon sherry vinegar","1 teaspoon sherry vinegar","red wine vinegar","red wine vinegar","0.20053151","17","True"
"7955","1/2 teaspoon ground black pepper","1 / 2 teaspoon ground black pepper","ground black pepper","ground black pepper","0.047406785","200","False"
"4317","3 Tbsps Roasted Cashews","3 UNK Roasted UNK","dry-roasted cashew","dry-roasted cashew","0.33520758","6","False"
"3039","2 tablespoons chopped fresh cilantro leaves","2 tablespoons chopped fresh cilantro leaves","cilantro","cilantro","0.13621914","117","False"
"836","1 (1-pound) pork tenderloin, trimmed","1 ( 1 - pound ) pork tenderloin , trimmed","pork tenderloin","pork tenderloin","0.11215975","19","False"
"3677","2 ripe avocados, halved, pitted and thinly sliced into long strips (wait to slice just before serving, see details in step 5)","2 ripe avocados , halved , pitted and thinly sliced into long strips ( UNK to slice just before serving , see UNK in step 5 )","hass avocado","hass avocado","0.23141462","64","False"
"3987","1 tsp sesame oil","1 tsp sesame oil","sesame oil","sesame oil","0.07745138","68","False"
"6972","2 tablespoons olive oil","2 tablespoons olive oil","olive oil","olive oil","0.06266169","223","False"
"6305","1 tablespoons fresh lemon juice","1 tablespoons fresh lemon juice","lemon juice","lemon juice","0.056484263","66","False"
"7660","4 chicken thighs (about 1 lb) (boneless and skinless)","4 chicken thighs ( about 1 lb ) ( boneless and skinless )","boneless, skinless chicken thigh","boneless, skinless chicken thigh","0.21483597","19","False"
"3268","1 Jalapeño (minced (remove the seeds for less heat))","1 Jalapeño ( minced ( remove the seeds for less heat ) )","fresh jalapeno pepper","fresh jalapeno pepper","0.18520436","38","False"
"7721","3 stalks celery, diced","3 stalks celery , diced","celery","celery","0.0905905","44","False"
"6262","½ teaspoon dried oregano","1 / 2 teaspoon dried oregano","dried oregano leaf","dried oregano leaf","0.0512093","41","False"
"5512","2 cups fresh arugula","2 cups fresh arugula","arugula","arugula","0.13029012","11","False"
"81","3 garlic cloves, minced","3 garlic cloves , minced","garlic","garlic","0.17069179","331","False"
"4579","1/3 cup sesame oil","1 / 3 cup sesame oil","sesame oil","sesame oil","0.06915584","68","False"
"5502","pinch of crushed red pepper flakes","pinch of crushed red pepper flakes","crushed red pepper flake","crushed red pepper flake","0.058451243","57","False"
"2271","2 tablespoons canola oil","2 tablespoons canola oil","canola oil","canola oil","0.0693651","31","False"
"2235","1/2 teaspoon sea salt","1 / 2 teaspoon sea salt","table salt","table salt","0.16946395","208","True"
"8312","½ pound cooked chicken, shredded (about 1 1/3 cups)","1 / 2 pound cooked chicken , shredded ( about 1 1 / 3 cups )","rotisserie chicken","rotisserie chicken","0.16372947","11","False"
"1421","1 Tbsp (16 g) nut butter** (optional, but recommended)","1 Tbsp ( 16 g ) nut butter ( optional , but recommended )","peanut butter","peanut butter","0.34047753","22","True"
"7436","2 Tbsp. tomato paste","2 Tbsp . tomato paste","tomato paste","tomato paste","0.05092264","26","False"
"6315","2 tbsp sour cream (leave out for paleo or Whole 30 & swap in mashed avocado instead)","2 tbsp sour cream ( leave out for UNK or Whole 30 UNK in mashed avocado instead )","sour cream","sour cream","0.23162997","23","False"
"5327","2 tablespoons reduced-sodium soy sauce","2 tablespoons reduced - sodium soy sauce","low-sodium soy sauce","low-sodium soy sauce","0.09617068","38","False"
"821","1 teaspoon salt, plus more for seasoning","1 teaspoon salt , plus more for seasoning","table salt","table salt","0.14330703","208","False"
"5393","2 tablespoons lemon juice","2 tablespoons lemon juice","lemon juice","lemon juice","0.05559886","66","False"
"624","1 shallot, finely diced, or 2 tablespoons finely diced red onion","1 shallot , finely diced , or 2 tablespoons finely diced red onion","shallot","shallot","0.12654579","35","False"
"1202","2 tablespoons grated parmesan cheese","2 tablespoons grated parmesan cheese","grated parmesan cheese","grated parmesan cheese","0.038484484","57","False"
"7136","3 cloves garlic (minced or pressed)","3 cloves garlic ( minced or pressed )","garlic","garlic","0.18161768","331","False"
"158","2 Scallions","2 Scallions","green onion","green onion","0.16550985","109","False"
"6834","½ tablespoon chopped flat-leaf parsley","1 / 2 tablespoon chopped flat - leaf parsley","fresh parsley","fresh parsley","0.092224464","85","True"
"4814","2 handfuls baby spinach","2 handfuls baby spinach","fresh spinach","fresh spinach","0.1732705","50","False"
"7068","1 bunch mustard greens, torn (about 4 cups)","1 bunch mustard greens , torn ( about 4 cups )","fresh spinach","fresh spinach","0.25600436","50","True"
"2106","1 large egg","1 large egg","egg","egg","0.026711443","93","False"
"7127","4 cups mixed spring greens","4 cups mixed spring greens","spring lettuce mix","spring lettuce mix","0.20853621","8","True"
"2878","1 teaspoon crushed red pepper flakes","1 teaspoon crushed red pepper flakes","crushed red pepper flake","crushed red pepper flake","0.037438914","57","False"
"7355","1/2 teaspoon Italian seasoning","1 / 2 teaspoon Italian seasoning","Italian seasoning","Italian seasoning","0.041926585","16","False"
"4050","12 Boston lettuce leaves","12 Boston lettuce leaves","butter lettuce","butter lettuce","0.1626567","9","False"
"6105","1/2 cup 1/4-inch-diced red bell pepper","1 / 2 cup 1 / 4 - inch - diced red bell pepper","red bell pepper","red bell pepper","0.05526237","60","False"
"713","½ cup crumbled queso fresco or feta cheese","1 / 2 cup crumbled queso fresco or feta cheese","queso fresco","queso fresco","0.12531367","4","False"
"6080","1/2 cup minced cilantro","1 / 2 cup minced cilantro","cilantro","cilantro","0.10890498","117","False"
"5059","1 teaspoon onion powder","1 teaspoon onion powder","onion powder","onion powder","0.062025853","13","False"
"2031","1/4 cup olive oil","1 / 4 cup olive oil","olive oil","olive oil","0.09759797","223","False"
"1645","2 tablespoons olive oil","2 tablespoons olive oil","olive oil","olive oil","0.06266169","223","False"
"1451","1 Tbsp Italian seasoning ((dried basil + oregano))","1 Tbsp Italian seasoning ( ( dried basil oregano ) )","Italian seasoning","Italian seasoning","0.14185801","16","False"
"1959","4 ounces grated cheddar cheese","4 ounces grated cheddar cheese","cheddar cheese","cheddar cheese","0.1635786","4","False"
"2877","1 cup heavy cream","1 cup heavy cream","heavy whipping cream","heavy whipping cream","0.10544628","20","False"
"3053","6 cups stemmed, chopped curly kale","6 cups stemmed , chopped curly kale","kale","kale","0.11010334","15","False"
"517","1 small hot pepper, seeds removed but left whole","1 small hot pepper , seeds removed but left whole","bird's eye chili pepper","bird's eye chili pepper","0.19821191","14","False"
"3370","1/3 cup #1 fine grade bulgur (see notes for how to turn coarse bulgur into fine)","1 / 3 cup 1 fine grade bulgur ( see notes for how to turn coarse bulgur into fine )","couscous","couscous","0.22039057","1","True"
"1904","4 teaspoon Olive Oil","4 teaspoon Olive Oil","olive oil","olive oil","0.28336027","223","False"
"7967","1 tablespoon extra-virgin olive oil","1 tablespoon extra - virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.02055173","50","False"
"6067","1 teaspoon lower-sodium soy sauce","1 teaspoon lower - sodium soy sauce","low-sodium soy sauce","low-sodium soy sauce","0.04473504","38","False"
"3669","1 3/4 cups chicken broth, store bought or homemade","1 3 / 4 cups chicken broth , store bought or homemade","chicken broth","chicken broth","0.095937535","56","False"
"8956","2/3 cup homemade or store-bought pesto,","2 / 3 cup homemade or store - bought pesto ,","pesto","pesto","0.15203914","3","False"
"7376","¼ cup fresh lime juice","1 / 4 cup fresh lime juice","lime juice","lime juice","0.061565906","71","False"
"3608","1 1/2 cups chopped peeled mango","1 1 / 2 cups chopped peeled mango","mango","mango","0.09575963","15","False"
"357","1.2 lb / 600g chicken thigh fillets (, cut into bite size pieces (or chicken breast))","1 . 2 lb / 600 g chicken thigh fillets ( , cut into bite size pieces ( or chicken breast ) )","boneless, skinless chicken thigh","boneless, skinless chicken thigh","0.18505906","19","False"
"2626","1/4 cup water","1 / 4 cup water","tap water","tap water","0.069818944","92","False"
"4564","5 tbsp plain/all-purpose flour","5 tbsp plain / all - purpose flour","all-purpose white flour","all-purpose white flour","0.1543395","36","False"
"7233","1 tablespoon olive oil","1 tablespoon olive oil","olive oil","olive oil","0.07950099","223","False"
"6866","2 tsp olive oil","2 tsp olive oil","olive oil","olive oil","0.07407315","223","False"
"2192","1 1/2 cups panko (Japanese-style breadcrumbs)","1 1 / 2 cups panko ( Japanese - style breadcrumbs )","panko bread crumb","panko bread crumb","0.27331498","23","False"
"1454","1 medium white or yellow onion, peeled + sliced into 1/4-inch rings","1 medium white or yellow onion , peeled sliced into 1 / 4 - inch rings","white onion","white onion","0.13189486","18","False"
"2140","Sea salt","Sea salt","table salt","table salt","0.085759774","208","True"
"927","1/4 cup plus 2 tbsp ketchup, I use organic","1 / 4 cup plus 2 tbsp ketchup , I use organic","ketchup","ketchup","0.17882624","13","False"
"4710","1 <p>sm. onion, thinly sliced</p>","1 UNK . onion , thinly sliced","yellow onion","yellow onion","0.16105817","164","False"
"8759","1 teaspoon lemon juice","1 teaspoon lemon juice","lemon juice","lemon juice","0.05324543","66","False"
"6124","¼ oz. Thai Basil","1 / 4 oz . Thai Basil","fresh basil","fresh basil","0.218955","39","True"
"8261","1/2 cup walnuts","1 / 2 cup walnuts","dry-roasted walnut","dry-roasted walnut","0.18281952","8","False"
"6482","enough olive oil to cover the bottom of a frying pan with a thin coating","enough olive oil to cover the bottom of a frying pan with a thin coating","olive oil","olive oil","0.15181193","223","False"
"98","2 tbsp reduced fat sour cream","2 tbsp reduced fat sour cream","sour cream","sour cream","0.22474954","23","True"
"557","3 cloves garlic, divided","3 cloves garlic , divided","garlic","garlic","0.13669467","331","False"
"673","1 tablespoon fresh lime juice","1 tablespoon fresh lime juice","lime juice","lime juice","0.03605014","71","False"
"8280","minced chives","minced chives","fresh chive","fresh chive","0.16557573","19","False"
"8454","1/4 cup peanut or vegetable oil","1 / 4 cup peanut or vegetable oil","peanut oil","peanut oil","0.09534222","11","False"
"6284","2 15 oz. cans chickpeas, drained","2 15 oz . cans chickpeas , drained","chickpea","chickpea","0.09493714","27","False"
"3304","1 1/2 lbs ground beef","1 1 / 2 lbs ground beef","ground beef","ground beef","0.099519","11","False"
"2961","½ teaspoon minced fresh thyme","1 / 2 teaspoon minced fresh thyme","fresh thyme","fresh thyme","0.09985962","32","False"
"1818","Freshly ground black or white pepper","Freshly ground black or white pepper","ground black pepper","ground black pepper","0.064622335","200","False"
"6093","1 avocado","1 avocado","hass avocado","hass avocado","0.17939577","64","False"
"741","Fresh cilantro, for garnish (optional)","Fresh cilantro , for garnish ( optional )","cilantro","cilantro","0.15873024","117","False"
"4959","1 tablespoon soy sauce","1 tablespoon soy sauce","soy sauce","soy sauce","0.09757284","51","False"
