"id","raw","pred","label","dist","training_count","not_exact"
"1884","1/4 teaspoon garlic powder","garlic powder","garlic powder","0.051964395","53","False"
"3284","4 ounces sharp white cheddar cheese (freshly grated)","white cheddar cheese","white cheddar cheese","0.18958986","1","False"
"3879","¼ cup ketchup (or ketchup based chili sauce like Heinz Chili Sauce)","ketchup","ketchup","0.15935086","13","False"
"7175","1/2 cup chopped broccoli","broccoli","broccoli","0.078329965","13","False"
"681","half of an onion, chopped","yellow onion","yellow onion","0.13343552","164","False"
"255","2 medium sweet potatoes, spiralized or cut into matchsticks","sweet potato","sweet potato","0.14320624","22","False"
"3545","1 tbsp red wine vinegar","red wine vinegar","red wine vinegar","0.058074336","17","False"
"3504","1 cup bean sprouts","mung bean sprouts","mung bean sprouts","0.099266246","4","False"
"7429","1 medium globe eggplant, peeled, cut into ½"" pieces","american eggplant","american eggplant","0.19255786","8","False"
"2375","6 cups chopped romaine lettuce","romaine lettuce","romaine lettuce","0.04290051","27","False"
"2134","1/2 cup chopped fresh flat-leaf parsley","fresh parsley","fresh parsley","0.09099233","85","True"
"8971","1 T olive oil","olive oil","olive oil","0.060445994","223","False"
"8121","2 tablespoons light brown sugar","light brown sugar","light brown sugar","0.031976204","32","False"
"2983","1 chile, such as serrano, Holland, or Fresno, thinly sliced, or ½ tsp. crushed red pepper flakes","fresh serrano pepper","fresh serrano pepper","0.24710281","10","True"
"4969","1 tablespoon virgin coconut or canola oil","canola oil","canola oil","0.083881125","31","False"
"7785","1 teaspoon seasoned salt","table salt","table salt","0.17606816","208","True"
"6928","Two 4-ounce cans diced green chilies","diced green chili","diced green chili","0.16669363","7","False"
"3652","2 tsp sesame oil","sesame oil","sesame oil","0.041847963","68","False"
"4005","1 very small (.5 oz | 15 g) bunch cilantro sprigs","cilantro","cilantro","0.20281619","117","False"
"1903","3 tablespoon Mayonnaise","regular mayonnaise","regular mayonnaise","0.17759994","33","False"
"4613","1 handful cherry tomatoes, (chopped)","cherry tomato","cherry tomato","0.12687442","27","False"
"6958","1 pound medium shrimp, peeled and deveined","shrimp","shrimp","0.16670236","38","False"
"6116","1/2 teaspoon kosher salt","kosher salt","kosher salt","0.07057497","113","False"
"4073","4 green onions","green onion","green onion","0.070694536","109","False"
"7444","1 (14-ounce) can light coconut milk","light coconut milk","light coconut milk","0.11407608","9","False"
"4825","1 cup fresh corn kernels (about 2 ears)","fresh corn","fresh corn","0.124586575","16","False"
"1665","1 teaspoon olive oil","olive oil","olive oil","0.057689015","223","False"
"645","1/2 teaspoon sesame oil","sesame oil","sesame oil","0.049120203","68","False"
"8362","1 pound ground pork","ground pork","ground pork","0.039930828","16","False"
"3248","2 teaspoon kosher salt","kosher salt","kosher salt","0.043113686","113","False"
"8282","1/2 cup soy sauce","soy sauce","soy sauce","0.09759266","51","False"
"7408","<p>kosher salt</p>","kosher salt","kosher salt","0.0","113","False"
"7071","1 teaspoon fish sauce (such as nam pla or nuoc nam)","fish sauce","fish sauce","0.13299273","23","False"
"6203","one onion, diced ( see instructions in notes, if roasting)","yellow onion","yellow onion","0.124911204","164","False"
"6652","4 garlic cloves, minced","garlic","garlic","0.14536074","331","False"
"3667","1/4 teaspoon cayenne pepper","ground red pepper","ground red pepper","0.095219254","33","False"
"4923","1 orange, sliced into small wedges where the pith is removed","orange","orange","0.10368666","9","False"
"3953","8 oz sliced mushrooms","white mushroom","white mushroom","0.11035772","24","True"
"7006","1 tablespoon tomato paste","tomato paste","tomato paste","0.07834191","26","False"
"2795","1 teaspoon fresh ginger","fresh ginger","fresh ginger","0.021164972","124","False"
"3513","1 teaspoon minced ginger (I used a ginger paste)","fresh ginger","fresh ginger","0.11306411","124","False"
"1262","2 teaspoons Worcestershire sauce","worcestershire sauce","worcestershire sauce","0.05338736","24","False"
"4395","2 tablespoons olive oil","olive oil","olive oil","0.05060727","223","False"
"6014","4 celery stalks (cut into 1 inch pieces)","celery","celery","0.13570206","44","False"
"168","1 tsp olive oil","olive oil","olive oil","0.06300761","223","False"
"3626","1 medium onion, finely chopped","yellow onion","yellow onion","0.09719944","164","False"
"8200","1 teaspoon ground black pepper","ground black pepper","ground black pepper","0.029490273","200","False"
"25","2 tablespoons unsalted butter","unsalted butter","unsalted butter","0.025078911","93","False"
"4245","1 cup cooked brown rice, cooled","cooked brown rice","cooked brown rice","0.079323396","6","False"
"3350","1 medium cucumber, peeled, seeded and diced","slicing cucumber","slicing cucumber","0.14477785","27","False"
"1150","6 scallions","green onion","green onion","0.10250738","109","False"
"4339","1/4 cup all-purpose flour","all-purpose white flour","all-purpose white flour","0.107263714","36","False"
"3225","½ cup basil leaves, divided","fresh basil","fresh basil","0.19688681","39","False"
"6065","1 tablespoon vegetarian or vegan Worcestershire sauce","worcestershire sauce","worcestershire sauce","0.20237431","24","True"
"3311","11 tbsp butter, for frying","unsalted butter","unsalted butter","0.11811538","93","False"
"841","1/4 teaspoon freshly ground black pepper","ground black pepper","ground black pepper","0.04898959","200","False"
"7368","3 cups fresh yellow corn kernels (from about 4 ears)","fresh corn","fresh corn","0.17939384","16","False"
"2627","1 package (8 ounces) cream cheese, softened","cream cheese","cream cheese","0.22067115","5","False"
"3488","1 1/2 cups ketchup","ketchup","ketchup","0.061523747","13","False"
"2650","1 small golden beet (roasted and cut in wedges)","beets","beets","0.208871","5","True"
"8645","2 tablespoons fresh lemon juice","lemon juice","lemon juice","0.040339716","66","False"
"3647","2 garlic cloves, minced","garlic","garlic","0.15540026","331","False"
"1470","½ cup toasted, sliced almonds","sliced almond","sliced almond","0.19518504","7","False"
"8921","3/4 cup fresh strawberries, (sliced)","strawberry","strawberry","0.17431071","7","False"
"5461","1 teaspoon cornstarch","cornstarch","cornstarch","0.043328628","46","False"
"3300","2 garlic cloves, minced","garlic","garlic","0.15540026","331","False"
"1331","1 cabbage, (use half if very large cabbage - whole head if small) sliced into thin strips","green cabbage","green cabbage","0.16946293","12","False"
"3554","3 to 4 pounds bone-in beef short ribs","beef short rib","beef short rib","0.25403863","1","False"
"8866","1/3 cup lemon juice","lemon juice","lemon juice","0.0337919","66","False"
"5390","4 to 5 cups low-sodium vegetable broth","vegetable broth","vegetable broth","0.21249947","29","True"
"8933","zest from one lemon","lemon zest","lemon zest","0.11435474","13","False"
"384","1/2 teaspoon freshly ground black pepper","ground black pepper","ground black pepper","0.05687149","200","False"
"8964","1 Japanese Eggplant","chinese eggplant","chinese eggplant","0.15487856","5","True"
"1328","3 tbsp butter, grassfed preferably","unsalted butter","unsalted butter","0.11629024","93","False"
"7795","1/2 teaspoon black pepper, divided","ground black pepper","ground black pepper","0.08411166","200","False"
"7063","¾ teaspoon crushed red pepper flakes","crushed red pepper flake","crushed red pepper flake","0.078595854","57","False"
"8534","1/2 medium onion, diced finely","yellow onion","yellow onion","0.13552965","164","False"
"1350","1/4 cup diced red pepper","red bell pepper","red bell pepper","0.09858023","60","False"
"8018","1/4 teaspoon sea salt, more to taste","table salt","table salt","0.08534132","208","True"
"1285","3/4 - 1 tsp dried dill*","dried dill weed","dried dill weed","0.13419393","4","False"
"6302","1 6-ounce salmon fillets","farmed atlantic salmon","farmed atlantic salmon","0.1348749","19","False"
"4070","Freshly cracked pepper","ground black pepper","ground black pepper","0.07397825","200","False"
"4157","1 cup unsalted chicken stock (such as Swanson)","low-sodium chicken broth","low-sodium chicken broth","0.15770936","26","True"
"3786","1 medium-size eggplant, peeled and cut into 1/2-inch dice","american eggplant","american eggplant","0.17682591","8","False"
"7552","1 teaspoon hot sauce","hot sauce","hot sauce","0.029347776","18","False"
"6115","1/4 teaspoon kosher salt","kosher salt","kosher salt","0.064139575","113","False"
"2730","28 oz crushed tomatoes ((1 large can))","crushed tomato","crushed tomato","0.13195339","19","False"
"7391","Quick green salsa, for serving (see recipe)","salsa","salsa","0.21426001","10","True"
"3828","3/4 teaspoon kosher salt","kosher salt","kosher salt","0.05852117","113","False"
"3519","¼ teaspoon ground cayenne pepper or Tabasco sauce, or to taste","ground red pepper","ground red pepper","0.18399057","33","False"
"7239","1 Jalapeño Pepper","fresh jalapeno pepper","fresh jalapeno pepper","0.19173077","38","False"
"7930","2 tablespoons hoisin sauce","hoisin sauce","hoisin sauce","0.04557184","10","False"
"2012","1 tablespoon onion powder","onion powder","onion powder","0.07777566","13","False"
"531","1/4 cup chopped onion","yellow onion","yellow onion","0.087267816","164","False"
"1786","Freshly ground black pepper","ground black pepper","ground black pepper","0.04590432","200","False"
"5149","2 (16-ounce) cans cannellini beans or other white beans, rinsed and drained","cannellini bean","cannellini bean","0.14249206","8","False"
"4142","juice of 3-4 lemons (about 1/2 cup)","lemon juice","lemon juice","0.21760698","66","False"
"7090","2 cloves garlic","garlic","garlic","0.0874732","331","False"
"7962","1 lemon, sliced into thin rounds","lemon","lemon","0.15198591","28","False"
"1031","2 Numbers onion","yellow onion","yellow onion","0.079645306","164","False"
"2528","1 large onion, finely diced (about 1 1/2 cups; 300g)","yellow onion","yellow onion","0.15223955","164","False"
"1509","1 (15-ounce) can whole-kernel corn**, drained","canned corn","canned corn","0.21844724","5","False"
"4520","½ medium yellow onion, chopped","yellow onion","yellow onion","0.051720805","164","False"
"8647","1 small onion, chopped","yellow onion","yellow onion","0.096017","164","False"
"4280","1 tablespoon shaoxing wine","Shaoxing wine","Shaoxing wine","0.10658228","10","False"
"8892","2 ears corn, shucked, kernels cut off the cob","fresh corn","fresh corn","0.20907621","16","False"
"8579","1/4 red onion","red onion","red onion","0.03191549","67","False"
"4099","1 tsp. dried rosemary, ground in a mortar and pestle or 10 fresh rosemary springs","dried rosemary","dried rosemary","0.13810308","5","False"
"5208","6 eggs","egg","egg","0.094543494","93","False"
"7816","1/4 teaspoon granulated sugar","white sugar","white sugar","0.13056414","51","False"
"6245","2 cups homemade tomato sauce","tomato sauce","tomato sauce","0.0416357","13","False"
"7772","4 teaspoons low-sodium soy sauce","low-sodium soy sauce","low-sodium soy sauce","0.06370135","38","False"
"823","1 cup all-purpose flour","all-purpose white flour","all-purpose white flour","0.09560406","36","False"
"8172","4 tablespoons butter","unsalted butter","unsalted butter","0.12503088","93","False"
"8254","2 cups green peas (frozen or fresh, optional)","frozen pea","frozen pea","0.18129121","12","True"
"160","2 Avocados","hass avocado","hass avocado","0.19166635","64","False"
"6555","14 oz can diced tomatoes","diced tomato","diced tomato","0.060389124","26","False"
"2875","½ cup tomato paste","tomato paste","tomato paste","0.093862094","26","False"
"8887","1/4 cup cilantro leaves","cilantro","cilantro","0.14995441","117","False"
"7879","crushed peanuts for topping","dry-roasted peanut","dry-roasted peanut","0.18988734","18","False"
"8295","1 carton (8 oz) sliced fresh mushrooms","white mushroom","white mushroom","0.11791816","24","False"
"395","1/2 red bell pepper (diced)","red bell pepper","red bell pepper","0.055648506","60","False"
"7954","1 summer squash, sliced thin","yellow squash","yellow squash","0.16694435","5","False"
"1275","3 Tbsp vegan mayo ((sub tahini for a more earthy, nutty flavor))","regular mayonnaise","regular mayonnaise","0.22460337","33","True"
"8689","1/2 teaspoon garlic powder","garlic powder","garlic powder","0.048867952","53","False"
"118","1/4 to 1/3 cup olive oil or vegetable oil (light in color olive oil or safflower oil)","olive oil","olive oil","0.19169101","223","False"
"755","2 tbsp whole wheat seasoned breadcrumbs","Italian seasoned bread crumb","Italian seasoned bread crumb","0.21116519","10","False"
"2836","1 tbsp minced fresh flat-leaf parsley for garnish","fresh parsley","fresh parsley","0.1430711","85","False"
"3732","1/4 cup chopped fresh parsley","fresh parsley","fresh parsley","0.050183594","85","False"
"1504","2 boneless skinless chicken breasts (about 1 pound)","skinless chicken breast","skinless chicken breast","0.124527186","53","False"
"3468","4 teaspoon Vegetable Oil","vegetable oil","vegetable oil","0.12604952","80","False"
"2290","6 - 8 slices French baguette (or other softish bread (Note 4))","French bread","French bread","0.17175515","9","False"
"8434","Fresh parsley (, finely chopped (optional))","fresh parsley","fresh parsley","0.10970509","85","False"
"1684","2 tbsp curry powder ((Note 3))","curry powder","curry powder","0.06540197","22","False"
"7202","½ cup heavy cream or half-and-half","heavy whipping cream","heavy whipping cream","0.17060298","20","False"
"1126","1/4 teaspoon salt","table salt","table salt","0.08163575","208","False"
"2286","1.5 litres / 6 cups / 1.5 quarts good quality beef broth./stock OR chicken (, low sodium/salt reduced (Note 3))","beef broth","beef broth","0.25104088","17","False"
"7605","1 large shallot, diced (1/4 cup)","shallot","shallot","0.13670379","35","False"
"7267","4 pound pork shoulder","boneless pork shoulder","boneless pork shoulder","0.10907391","5","True"
"6131","3 tbsp fresh lime juice","lime juice","lime juice","0.06578318","71","False"
"3361","1 tablespoon chopped basil","fresh basil","fresh basil","0.13864559","39","False"
"432","2 tablespoons sugar","white sugar","white sugar","0.122734934","51","False"
"7802","1 tablespoon light brown sugar","light brown sugar","light brown sugar","0.02925479","32","False"
"184","2 scallions","green onion","green onion","0.10841941","109","False"
"7092","1/2 cup sour cream","sour cream","sour cream","0.04497881","23","False"
"3691","4 cups kale, deboned","kale","kale","0.095939815","15","False"
"799","¼ to ½ teaspoon crumbled dried red chili","crushed red pepper flake","crushed red pepper flake","0.16328144","57","False"
"4870","1⁄4 cup olive oil mayonnaise","regular mayonnaise","regular mayonnaise","0.2368153","33","True"
"7542","1 tablespoon chopped fresh chives","fresh chive","fresh chive","0.052685864","19","False"
"2445","2 teaspoons Dijon mustard","dijon mustard","dijon mustard","0.089595094","29","False"
"222","1 tablespoon toasted sesame seeds","hulled white sesame seed","hulled white sesame seed","0.13652653","26","False"
"3366","1/2 cucumber","slicing cucumber","slicing cucumber","0.09621122","27","False"
"2777","1 teaspoon sesame oil","sesame oil","sesame oil","0.054788522","68","False"
"3089","1 cup starchy boiling water from pasta pot","pasta water","pasta water","0.24276957","2","False"
"3818","1/2 ripe avocado, thinly sliced","hass avocado","hass avocado","0.16573666","64","False"
"340","4 oz canned tomato sauce, 1/2 can","tomato sauce","tomato sauce","0.15891632","13","False"
"2842","3 bay leaves","bay leaf","bay leaf","0.17483911","26","False"
"8468","4 cloves garlic, minced or grated","garlic","garlic","0.11855893","331","False"
"8305","1 ½ tablespoons chopped fresh cilantro","cilantro","cilantro","0.14782648","117","False"
"6548","1 to 6 large eggs","egg","egg","0.1391202","93","False"
"8746","1/4 cup toasted sesame oil, divided","sesame oil","sesame oil","0.1280804","68","False"
"450","1 tsp. Chopped Ginger","fresh ginger","fresh ginger","0.085392654","124","False"
"1574","1 teaspoon freshly grated ginger","fresh ginger","fresh ginger","0.07358022","124","False"
"8279","crushed peanuts","dry-roasted peanut","dry-roasted peanut","0.20057143","18","False"
"8704","1 cup unsweetened almond milk or water","almond milk","almond milk","0.13535899","14","True"
"4123","1 tbsp parsley","fresh parsley","fresh parsley","0.09695649","85","False"
"4919","1 package Vermicelli Rice Noodles","rice noodle","rice noodle","0.17535956","4","False"
"2138","½ teaspoon ground black pepper","ground black pepper","ground black pepper","0.03830284","200","False"
"8054","1 Lime","lime","lime","0.18491143","24","False"
"8017","1 tablespoon lemon juice, more to taste","lemon juice","lemon juice","0.083860144","66","False"
"7334","2 cup cheddar cheese (shredded)","shredded yellow cheddar cheese","shredded yellow cheddar cheese","0.11815796","26","True"
"1330","1/4 cup garlic, whole or crushed cloves, skin off","garlic","garlic","0.17516424","331","False"
"8135","1 teaspoon ground cumin","ground cumin","ground cumin","0.026857082","72","False"
"682","4 cloves garlic, minced","garlic","garlic","0.1124182","331","False"
"2304","2 carrots (, peeled and chopped (about size of chickpeas))","carrot","carrot","0.15369599","61","False"
"906","8 large eggs, at room temperature","egg","egg","0.22746463","93","False"
"201","16 oz brussels sprouts, halved","brussels sprout","brussels sprout","0.07263742","8","False"
"4404","1/2 cup vegetable broth (or chicken broth)","vegetable broth","vegetable broth","0.092123926","29","False"
"8969","fresh ground black pepper","ground black pepper","ground black pepper","0.036909275","200","False"
"8843","1 Tbsp Sriracha","sriracha","sriracha","0.10349777","28","False"
"5054","1 lb. orecchiette","orecchiette pasta","orecchiette pasta","0.14662941","3","False"
"6715","4 cups broccoli florets","broccoli floret","broccoli floret","0.06638632","7","False"
"1724","1/2 teaspoon salt","table salt","table salt","0.09177246","208","False"
"7200","1 teaspoon Dijon mustard","dijon mustard","dijon mustard","0.08655895","29","False"
"5481","4 cups cooked rice $0.88","cooked white rice","cooked white rice","0.19089061","17","False"
"7448","1 teaspoon curry powder","curry powder","curry powder","0.048127986","22","False"
"8406","2 Tbsps Butter","unsalted butter","unsalted butter","0.11817926","93","False"
"1239","1/4 cup peanut butter","peanut butter","peanut butter","0.068735555","22","False"
"7782","1 1/2 pounds lean ground beef","93% lean ground beef","93% lean ground beef","0.06602926","4","False"
"4527","3 tablespoons minced fresh cilantro","cilantro","cilantro","0.10774325","117","False"
"3153","2 bay leaves","bay leaf","bay leaf","0.14225402","26","False"
"398","1 tbsp olive oil","olive oil","olive oil","0.0756367","223","False"
"110","1 stalk green onion","green onion","green onion","0.033702783","109","False"
"7143","1 (15 oz) can corn (drained)","canned corn","canned corn","0.13699614","5","False"
"1639","2 tsp garlic powder","garlic powder","garlic powder","0.03991053","53","False"
"7865","5 tablespoons peanut butter","peanut butter","peanut butter","0.04703584","22","False"
"3674","1 1/2 cups trimmed and roughly chopped snap peas or snow peas, or thinly sliced broccoli florets","snap pea","snap pea","0.14197446","7","False"
"872","1 Green Bell Pepper","green bell pepper","green bell pepper","0.13809475","32","False"
"4406","2 tablespoons heavy cream","heavy whipping cream","heavy whipping cream","0.102420524","20","False"
"651","1 loaf sweet French baguette (thin) or french bread sandwich rolls. Try to get the kind of French bread with a crisp crust and tender light center.","French bread","French bread","0.20072472","9","False"
"3460","1 cup Jasmine Rice","white rice","white rice","0.18702754","25","True"
"2452","1 tbsp tomato paste (optional, thickens sauce slightly)","tomato paste","tomato paste","0.14537038","26","False"
"1419","1/2 medium-sized ripe banana, mashed (50 g or 1/4 cup)","banana","banana","0.10668359","10","False"
"6330","3 large carrots, peeled, cut into 3-inch pieces","carrot","carrot","0.17659387","61","False"
"286","2 cups boiling water, seafood stock or chicken stock","tap water","tap water","0.17820914","92","False"
"1218","1 large onion, diced (about 2 cups)","yellow onion","yellow onion","0.123299904","164","False"
"1399","1/2 tsp sea salt ((reduce amount for less salty sauce))","table salt","table salt","0.15921347","208","True"
"3316","1 tablespoon chili powder","chili powder","chili powder","0.056132022","39","False"
"6441","2 cups whole milk","whole milk","whole milk","0.025013413","10","False"
"5497","1/2 cup tahini (alternately you can use mayo (but I don't love mayo))","tahini","tahini","0.22061445","5","False"
"6450","Chopped fresh basil, for serving","fresh basil","fresh basil","0.09246517","39","False"
"5262","1 1/2 tablespoons poppy seeds","poppy seed","poppy seed","0.15719382","3","False"
"157","16 White Corn Tortillas","corn tortilla","corn tortilla","0.17262086","15","False"
"5187","3 cloves garlic, chopped","garlic","garlic","0.14414403","331","False"
"7235","1 teaspoon lemon zest","lemon zest","lemon zest","0.040519968","13","False"
"8942","½ cup chicken or veggie broth or stock, more as needed","chicken broth","chicken broth","0.15790123","56","False"
"7281","1/2 teaspoon cumin","ground cumin","ground cumin","0.06417711","72","False"
"2599","1/2 pear (grated)","american pear","american pear","0.17896152","3","False"
"4184","1 tablespoon finely-minced fresh ginger","fresh ginger","fresh ginger","0.035050783","124","False"
"8228","1/2 cup parsley","fresh parsley","fresh parsley","0.08824174","85","False"
"8343","2 teaspoons kosher salt","kosher salt","kosher salt","0.05623714","113","False"
"566","1/4 bunch parsley","fresh parsley","fresh parsley","0.11204223","85","False"
"578","1 tablespoon plus 1 teaspoon toasted sesame oil","sesame oil","sesame oil","0.14830749","68","False"
"7388","¼ cup chopped cilantro","cilantro","cilantro","0.083478406","117","False"
"3663","1 teaspoon chili powder","chili powder","chili powder","0.059157703","39","False"
"3351","3/4 cup chopped fresh parsley","fresh parsley","fresh parsley","0.048844874","85","False"
"8392","½ tsp. ground turmeric","ground turmeric","ground turmeric","0.05385926","28","False"
"4956","Neutral oil, such as peanut or safflower","vegetable oil","vegetable oil","0.13880411","80","True"
"2602","2 tbsp vegetable oil (for cooking meat)","vegetable oil","vegetable oil","0.06536737","80","False"
"3085","pinch of nutmeg","ground nutmeg","ground nutmeg","0.17875251","11","False"
"4284","½ teaspoon salt","table salt","table salt","0.09177246","208","False"
"818","4 slices Cheddar or American cheese","cheddar cheese slice","cheddar cheese slice","0.16400617","2","False"
"6424","1/2 cup roasted red peppers (drained)","roasted red pepper","roasted red pepper","0.21287842","2","False"
"600","1 medium red or yellow onion, peeled and diced","yellow onion","yellow onion","0.15959989","164","False"
"5349","1/2 teaspoon ground cumin","ground cumin","ground cumin","0.028898306","72","False"
"8218","1 large onion, (finely diced)","yellow onion","yellow onion","0.09212336","164","False"
"6312","1/2 cucumber sliced in rounds or chopped","slicing cucumber","slicing cucumber","0.14263558","27","False"
"4678","3 garlic cloves, (minced)","garlic","garlic","0.17616795","331","False"
"8848","1 tsp oil for pan frying","vegetable oil","vegetable oil","0.13200757","80","False"
"2731","4 cups water","tap water","tap water","0.11490383","92","False"
"8813","2 teaspoons fish sauce","fish sauce","fish sauce","0.07750275","23","False"
"6099","1 tbsp lemon juice (freshly squeezed)","lemon juice","lemon juice","0.117932186","66","False"
"6684","garam masala (to sprinkle)","garam masala","garam masala","0.04174363","11","False"
"4183","juice of one fresh lime","lime juice","lime juice","0.14047329","71","False"
"2743","½ teaspoon ginger ((minced))","fresh ginger","fresh ginger","0.08713607","124","False"
"2390","1 teaspoon ground cumin","ground cumin","ground cumin","0.026857082","72","False"
"7003","1 red bell pepper, diced","red bell pepper","red bell pepper","0.041475244","60","False"
"3979","1 oz. shredded cheese","shredded yellow cheddar cheese","shredded yellow cheddar cheese","0.14120448","26","True"
"269","6 garlic cloves, finely chopped","garlic","garlic","0.15161797","331","False"
"8311","8 6-inch corn tortillas","corn tortilla","corn tortilla","0.09223312","15","False"
"5193","3 tbsp. lime juice","lime juice","lime juice","0.05567056","71","False"
"7411","3 tbsp. <p>water</p>","tap water","tap water","0.13686055","92","False"
"5483","3 green onions, sliced","green onion","green onion","0.079237215","109","False"
"7409","<p>Freshly ground black pepper</p>","ground black pepper","ground black pepper","0.04590432","200","False"
"6602","1/2 tsp black pepper (freshly ground )","ground black pepper","ground black pepper","0.11858473","200","False"
"7416","3 zucchini (sliced and seeds removed)","zucchini","zucchini","0.1541016","26","False"
"5082","1 teaspoon ground paprika","ground paprika","ground paprika","0.036669873","25","False"
"4529","2 large sweet potatoes, peeled and inspiralized into spaghetti noodles","sweet potato","sweet potato","0.1553331","22","False"
"6048","8 cups spinach, coarsely chopped","fresh spinach","fresh spinach","0.11226013","50","False"
"1435","salt","table salt","table salt","0.08371994","208","False"
"2652","1/4 cup roasted red peppers","roasted red pepper","roasted red pepper","0.21201241","2","False"
"2150","1 cup crushed tomatoes","crushed tomato","crushed tomato","0.052854475","19","False"
"3555","3 leeks, whites only, chopped","leek","leek","0.15370943","11","False"
"7053","2 Tbsp natural salted peanut butter or almond butter ((creamy or crunchy // or sub other nut or seed butter))","peanut butter","peanut butter","0.2028684","22","False"
"2688","2 pounds baby bok choy","baby bok choy","baby bok choy","0.05383265","11","False"
"2043","1 small white onion, finely chopped","white onion","white onion","0.12017379","18","False"
"3251","1 teaspoon garam masala","garam masala","garam masala","0.04982745","11","False"
"3966","1 clove garlic, minced","garlic","garlic","0.11627709","331","False"
"8755","1 tablespoon minced peeled fresh ginger","fresh ginger","fresh ginger","0.038903378","124","False"
"7363","freshly ground pepper to taste (about 3/4 teaspoon)","ground pork","ground pork","0.1597145","16","False"
"6996","1 – 1 1/2 pounds firm white fish- Halibut, Black Cod, Sea Bass ( thicker cuts are best)","pacific cod","pacific cod","0.22804414","13","True"
"4181","10 turns fresh ground black pepper","ground black pepper","ground black pepper","0.07448962","200","False"
"7498","1 lb. uncooked fettuccine noodles","fettuccine","fettuccine","0.1251443","6","False"
"1155","2 tablespoons butter","unsalted butter","unsalted butter","0.096132755","93","False"
"6817","½ small banana (sliced and frozen)","banana","banana","0.1030806","10","False"
"974","salt to taste, for salting avocado (I used Vege-Sal, see notes)","table salt","table salt","0.19641721","208","False"
"8393","1 Tbsp. thinly sliced ginger","fresh ginger","fresh ginger","0.089371726","124","False"
"1386","1/2 tsp white pepper","white pepper","white pepper","0.074766025","10","False"
"412","1/4 teaspoon ground black pepper","ground black pepper","ground black pepper","0.034928583","200","False"
"2112","1 tablespoon olive oil","olive oil","olive oil","0.056319624","223","False"
"2754","1 tablespoon sugar","white sugar","white sugar","0.13100685","51","False"
"2405","1 heaped tsp coriander seeds","whole coriander seed","whole coriander seed","0.13170707","5","False"
"2679","1 garlic clove (, minced)","garlic","garlic","0.14483376","331","False"
"8763","1/2 cup plain full fat greek yogurt","low-fat plain greek yogurt","low-fat plain greek yogurt","0.16971147","18","True"
"8021","10 large shrimp, peeled and deveined ","shrimp","shrimp","0.10631348","38","True"
"3885","1/3 cup mayonnaise","regular mayonnaise","regular mayonnaise","0.19442272","33","False"
"3409","1 tablespoon lemon juice","lemon juice","lemon juice","0.035045616","66","False"
"3037","1 (12-ounce) can unsweetened coconut milk","coconut milk","coconut milk","0.15326741","21","False"
"133","2 14.5 oz cans fire roasted diced tomatoes","fire-roasted diced tomato","fire-roasted diced tomato","0.111586094","9","False"
"1185","2 teaspoons minced fresh ginger","fresh ginger","fresh ginger","0.0555097","124","False"
"8860","1/2 tsp cinnamon","ground cinnamon","ground cinnamon","0.17217189","19","False"
"2195","1 teaspoon Worcestershire sauce","worcestershire sauce","worcestershire sauce","0.05311847","24","False"
"2698","6 scallions, sliced diagonally, for garnish","green onion","green onion","0.12899867","109","False"
"7195","2 (6-ounce) beef fillets, cut from the tenderloin (filet mignon), preferably not too lean","beef tenderloin","beef tenderloin","0.16565615","2","True"
"3498","2 tablespoons butter, softened","unsalted butter","unsalted butter","0.104690924","93","False"
"3344","1 teaspoon ground pepper, more to taste","ground black pepper","ground black pepper","0.10092918","200","False"
"5150","1 (14.5-ounce) can diced tomatoes, undrained","diced tomato","diced tomato","0.1132262","26","False"
"1696","28 oz / 800g canned chickpeas (2 x 14oz/400g cans) (, drained (Note 3))","chickpea","chickpea","0.1789554","27","False"
"7441","1 tablespoon olive oil","olive oil","olive oil","0.056319624","223","False"
"3389","1 (3-4 pound) boneless roast beef (chuck or round roast)","chuck steak","chuck steak","0.20129196","7","False"
"3748","Salt","table salt","table salt","0.10004881","208","False"
"1991","1/4 cup fresh cilantro","cilantro","cilantro","0.15500244","117","False"
"617","1 1/2 Tbsp sesame oil ((if avoiding oil, leave this out and add a bit more lime, soy sauce, and maple syrup))","sesame oil","sesame oil","0.12935928","68","False"
"4113","ground black pepper","ground black pepper","ground black pepper","0.0","200","False"
"3305","1 egg","egg","egg","0.04815025","93","False"
"7404","6 <p>slices bacon, cut into 1"" pieces</p>","bacon","bacon","0.18291849","23","False"
"6234","1 Tbsp. Chopped Ginger","fresh ginger","fresh ginger","0.07519911","124","False"
"8656","1 tbsp chili powder","chili powder","chili powder","0.06147158","39","False"
"7811","3/4 teaspoon dark sesame oil","sesame oil","sesame oil","0.15023646","68","False"
"3467","1 tablespoon White Wine Vinegar","white wine vinegar","white wine vinegar","0.088351294","11","False"
"6136","15 oz can chickpeas, rinsed and drained","chickpea","chickpea","0.14465147","27","False"
"2958","2 Italian eggplants in 1/2-inch slices","american eggplant","american eggplant","0.21118042","8","True"
"1302","1/4 cup basil (fresh and torn roughly)","fresh basil","fresh basil","0.21637623","39","False"
"8002","1/2 tsp salt","table salt","table salt","0.079483464","208","False"
"7914","1/4 teaspoon crushed red pepper","crushed red pepper flake","crushed red pepper flake","0.09866437","57","False"
"2588","1/4 cup sliced water chestnuts, chopped","water chestnut","water chestnut","0.19481695","3","False"
"6566","1 yellow onion, sliced","yellow onion","yellow onion","0.04877361","164","False"
